precio,descuento,m2_constr,cod_distrito,cod_barrio,letrace,tipologia,estado,amueblado,planta,dormitorios,banos,terraza,garaje,trastero,ascensor,porteria,calefaccion,ano_construccion,plantas_edificio,aire_acondicionado,jardin,inmueble_ingresos,alquiler_opcion_a_compra,disponibilidad,nuda_propiedad,tipo_inmueble,tiene_armario,cancha_tenis,carpinteria_exterior_doble_vidrio/pvc,carpinteria_exterior_doble_vidrio/madera,carpinteria_exterior_doble_vidrio/metal,carpinteria_exterior_triple_vidrio/madera,carpinteria_exterior_triple_vidrio/metal,carpinteria_exterior_vidrio/pvc,carpinteria_exterior_vidrio/madera,carpinteria_exterior_vidrio/metal,chimenea,cocina,exterior,interior,interior_y_exterior,tiene_piscina,porton_electrico,puerta_blindada,alarma,videoportero,lujosa,acceso_discapacidad,web,fecha_descarga,certificado_energetico,piscina,tiene_jardin,cantidad_visitas,campo12,cantidad_armarios,consumo_energia,cal_energetica,agua_caliente,tipo_suelo,m2_utiles,gastos_comunidad,zonas_verdes,puerta_seguridad,num_plantas,num_pisos,reservado,tipo_fachada,orientacion_este,orientacion_norte,orientacion_oeste,orientacion_sur,sistema_alarma,grupo_cocina,clasificacion_aire,letra_ce
1250000.0,,126.0,3.0,34.0,F,Piso,Bueno / Habitable,,5,3.0,3,,,,1.0,,,,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,120,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
740000.0,,134.0,5.0,51.0,D,Piso,Bueno / Habitable,,4,1.0,1,1.0,1 en garaje privado,,1.0,,Individual,,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,127,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
350000.0,,71.0,12.0,125.0,G,Piso,,No,3,3.0,1,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
325000.0,,71.0,15.0,154.0,F,Piso,Óptimo / Reformado,,,2.0,1,,,,1.0,,Individual,1955.0,,Individual,Comunitario,,,Libre,,señorial,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina abierta,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,Indomio.com,2024-11-20,Disponible,-,1.0,,,,,,,,,63,,,,,,,0.0,0.0,0.0,0.0,,abierta,Normal,
299000.0,,60.0,1.0,15.0,,Piso,,,4,3.0,,,,,,,,1910.0,,,,,,Libre,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
245000.0,,68.0,12.0,125.0,E,Piso,,,Entreplanta,1.0,1,,,,,,Central,1965.0,,Preinstalación,,,,,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Sin Aire,
340000.0,,90.0,16.0,165.0,E,Piso,,,,3.0,,,,,,,,1970.0,,,,,,,,medio,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
750000.0,,68.0,7.0,75.0,E,Piso,Para reformar,,2,2.0,1,,,,1.0,,Individual,1913.0,,,,,,,,señorial,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
225000.0,,83.0,16.0,164.0,G,Piso,,,,3.0,1,1.0,,,,,,1962.0,,,,,,Libre,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
94990.0,,18.0,12.0,124.0,,Piso,,,,1.0,1,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
4800000.0,,410.0,4.0,41.0,,Piso,Bueno / Habitable,,1,4.0,3+,0.0,,0.0,1.0,,,,,"Individual, frío/calor",Sin jardín,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1200000.0,,247.0,16.0,162,D,Piso,,Sólo cocina amueblada,12,4.0,3,0.0,,0.0,1.0,,,1986.0,,"Individual, frío",Sin jardín,,,Libre,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Indomio.com,2024-11-20,Disponible,-,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
949500.0,,190.0,6.0,63.0,E,Piso,Bueno / Habitable,Sí,2,4.0,3,0.0,,0.0,1.0,Portero todo el día,,1977.0,,"Individual, frío",Sin jardín,,,Libre,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,Indomio.com,2024-11-20,Disponible,-,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
402900.0,,117.0,20.0,206.0,,Piso,Óptimo / Reformado,,2,2.0,1,0.0,,1.0,1.0,,,,,"Individual, frío/calor",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
3100000.0,"-13,9%",354.0,5.0,55.0,,Piso,,,,4.0,3,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1190000.0,,85.0,3.0,34.0,,Piso,,,,2.0,2,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
550000.0,,130.0,15.0,153.0,B,Piso,Óptimo / Reformado,No,1,4.0,2,1.0,,,1.0,,,1977.0,,"Individual, frío/calor",Sin jardín,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
715000.0,,85.0,1.0,14.0,,Piso,,,,2.0,2,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
490000.0,,87.0,16.0,162,,Piso,Bueno / Habitable,,3,2.0,2,,,1.0,1.0,,,2009.0,,"Individual, frío/calor",Privado,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
3800000.0,,214.0,3.0,35.0,E,Piso,,,1,4.0,3+,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1789000.0,,110.0,4.0,41.0,,Piso,,,1,2.0,2,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1354900.0,,119.0,4.0,42.0,,Piso,,,1,2.0,2,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
120000.0,"-7,7%",36.0,15.0,152.0,,Piso,,Sí,,1.0,1,,,,0.0,,,,,"Individual, frío/calor",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
162000.0,,75.0,11.0,116.0,,Piso,Para reformar,,Entreplanta,3.0,1,1.0,,,,,"Individual, por radiadores",1976.0,,,,,,,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
162000.0,,75.0,11.0,116.0,,Piso,,,Entreplanta,3.0,1,1.0,,,,,"Individual, por radiadores",1976.0,,,,,,,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
1100000.0,,139.0,8.0,87.0,E,Piso,,,3,4.0,3,,,,1.0,Portero todo el día,Individual,1996.0,,Individual,,,,,,señorial,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Normal,
615000.0,,146.0,4.0,44.0,,Piso,Para reformar,,,5.0,2,,,,1.0,,Central,1967.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
660000.0,,122.0,4.0,42.0,E,Piso,Bueno / Habitable,,,2.0,2,1.0,,,1.0,,Individual,1948.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
998000.0,,170.0,4.0,42.0,,Piso,Bueno / Habitable,,1,4.0,3,1.0,,,1.0,,Central,1953.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1550000.0,,181.0,4.0,45.0,D,Piso,Bueno / Habitable,,1,3.0,3+,,,,1.0,,Individual,1946.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
199000.0,,84.0,11.0,112.0,,Piso,Bueno / Habitable,,,1.0,2,,,,1.0,,Individual,2004.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1149000.0,,105.0,4.0,41.0,E,Piso,Bueno / Habitable,,,2.0,2,,,,1.0,,Individual,1915.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,78,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1329000.0,,135.0,4.0,46.0,D,Piso,Bueno / Habitable,,1,2.0,2,,,,1.0,,Individual,1966.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,100,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1600000.0,,255.0,4.0,43.0,E,Piso,Para reformar,,6,6.0,3,1.0,1 en garaje privado,,1.0,,Central,1957.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1450000.0,,224.0,4.0,45.0,D,Piso,Bueno / Habitable,,1,3.0,3,1.0,1 en garaje privado,,1.0,,Central,1958.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1600000.0,,245.0,6.0,62.0,E,Piso,Para reformar,,6,4.0,3,1.0,1 en garaje privado,,1.0,,Central,1960.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1789000.0,,152.0,4.0,41.0,D,Piso,Bueno / Habitable,,2,2.0,2,1.0,1 en garaje privado,,1.0,,Central,1980.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,102,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
780000.0,,130.0,1.0,16.0,,Piso,Bueno / Habitable,,4,3.0,2,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
510000.0,,65.0,4.0,42.0,E,Piso,Bueno / Habitable,,2,2.0,1,,,,1.0,,Central,1920.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,98,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
157000.0,,40.0,6.0,61.0,,Piso,Bueno / Habitable,,1,1.0,1,,,,1.0,,Individual,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,40,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
690000.0,,100.0,1.0,11.0,B,Piso,Bueno / Habitable,,1,2.0,3,,,,1.0,,Individual,1850.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,38,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
4300000.0,,316.0,1.0,14.0,F,Piso,Bueno / Habitable,,2,3.0,3+,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
310000.0,,54.0,1.0,15.0,E,Piso,Bueno / Habitable,,2,2.0,1,,,,1.0,,Individual,1917.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,50,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
199000.0,,62.0,11.0,114.0,D,Piso,Bueno / Habitable,,5,2.0,1,,,,0.0,,Individual,1961.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,40,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1200000.0,,287.0,8.0,81.0,E,Piso,Bueno / Habitable,,3,4.0,3,1.0,1 en garaje privado,,1.0,,Individual,1999.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,350,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
5000000.0,,830.0,5.0,54.0,E,Piso,Bueno / Habitable,,1,1.0,1,,1 en garaje privado,,1.0,,Central,1966.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1400000.0,,164.0,4.0,42.0,E,Piso,Bueno / Habitable,,1,3.0,3+,,,,1.0,,Individual,1991.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,196,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
780000.0,,125.0,1.0,11.0,D,Piso,Bueno / Habitable,,1,2.0,2,,,,1.0,,Individual,,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,100,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
189000.0,,37.0,2.0,26.0,,Piso,Bueno / Habitable,,,1.0,1,1.0,,,1.0,,Individual,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,30,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
249900.0,,80.0,20.0,201.0,F,Piso,Óptimo / Reformado,,2,3.0,1,,,,,,Individual,1960.0,,Individual,,,,,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
959000.0,,104.0,3.0,34.0,,Piso,Bueno / Habitable,,,3.0,3,,,,1.0,,Central,1945.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,162,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1149000.0,,95.0,4.0,46.0,,Piso,Bueno / Habitable,,,2.0,2,,,,0.0,,Individual,1915.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1349000.0,,120.0,4.0,41.0,,Piso,Bueno / Habitable,,1,2.0,2,1.0,,,1.0,,Central,1930.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,102,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
1039000.0,,108.0,1.0,15.0,,Piso,Bueno / Habitable,,3,3.0,3,,,,1.0,,Individual,1900.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,95,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1129000.0,,113.0,4.0,45.0,,Piso,Bueno / Habitable,,6,2.0,2,,,,1.0,,Individual,1977.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,164,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
1679000.0,,133.0,3.0,34.0,,Piso,Bueno / Habitable,,4,2.0,2,,,,1.0,,Individual,1933.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,147,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
2460000.0,,271.0,4.0,46.0,,Piso,Bueno / Habitable,,1,4.0,3+,1.0,,,1.0,,Central,1957.0,,Individual,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,324,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
179000.0,,71.0,13.0,131.0,,Piso,Óptimo / Reformado,,1,3.0,1,1.0,,,1.0,,,1970.0,,Individual,,,,,,medio,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Normal,
159000.0,,69.0,13.0,131.0,,Piso,Nuevo / En construcción,,1,3.0,1,1.0,,,,,,1970.0,,,,,,,,medio,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina independiente,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,independiente,Desconocido,
194000.0,,62.0,11.0,116.0,E,Piso,,,1,2.0,1,1.0,,,,,"Individual, alimentación eléctrica",1969.0,,,,,,,,económico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
550000.0,,134.0,8.0,84.0,E,Piso,,,,3.0,2,1.0,"1 en garaje privado, 1 en aparcamiento/garaje público",,1.0,Portero todo el día,Central,1975.0,,,,,,,,medio,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocina abierta,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Indomio.com,2024-11-20,Disponible,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,abierta,Desconocido,
1165000.0,"-8,3%",164.0,4.0,42.0,,Piso,,,,3.0,2,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,Indomio.com,2024-11-20,No indicado,-,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,sin_informacion,Desconocido,
