cod_barrio_frecuency;habitaciones;tamano_medio_del_hogar;cod_distrito;estado;m2_por_hab;cod_barrio;lineas_metro;pm_tlogia_distrito;cod_barrio_group;eficiencia_carpinteria;m2_areasverdes;hog_con_15_y_más;precio_mean_b;tam_hogar;ins_comunitaria;total_estaciones;total_transacciones;energia;atrib_lujo;amueblado;viv_nuevas_transacciones;atrib;num_personas;codigo_postal;hog_con_10;euro_m2_barrio;renta_bruta_media_por_persona;m2_constr;planta;serv_barrio;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_10_30;antiguedad_30_50;antiguedad_5_10;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_menos_5;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;aire_Desconocido;aire_Eficiente;aire_Normal;aire_Sin_Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_Reformada;grupo_cocina_Sin_reforma;target
0.0;0.0;0.5999999999999998;0.5;-0.5;-0.6330067822155238;0.5180722891566265;-0.75;-0.4449637206060279;-1.0;0.0;0.8043263612118307;0.9;-0.5308157862986586;0.4851508671893561;0.0;0.8962264150943396;0.8091286307053942;0.0;-1.0;0.0;0.7575757575757576;-0.5;1.2642118509602231;0.3333333333333333;2.341463414634146;-0.713028267070549;-0.6868810439240359;-0.4024390243902439;1.5;0.06453900709219858;https://www.pisosmadrid.com.es/propiedad/4016814-atico-en-venta-en-vista-alegre-madrid;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-0.25526104894482204
-0.3125;0.0;1.0571428571428558;1.25;-0.5;-0.0904295403165034;1.2409638554216869;-1.25;-0.616572464219918;-1.0;0.0;0.1681759611638848;-0.55;-0.5877842071732208;-1.274887146590639;0.0;-0.07547169811320754;0.1078838174273859;0.0;0.0;0.0;1.7272727272727273;-0.5;0.7215079061115063;0.16666666666666666;0.8536585365853658;-0.8748100960159958;-0.7821274612606315;-0.10975609756097561;0.5;-1.0138297872340425;https://www.indomio.es/anuncios/96889353/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-0.33836929743848504
0.16071428571428573;0.3333333333333333;0.0;-0.25;-0.5;0.47023360964581756;-0.2289156626506024;0.25;1.516317562436686;0.3333333333333333;0.0;-0.20408887956609031;0.3;0.21054947513088568;-0.5115229270610596;0.0;0.8113207547169812;0.3029045643153527;0.0;0.0;0.0;0.9696969696969697;-0.5;0.6240630300377523;-0.625;-0.2682926829268293;0.07689834049471733;0.9115693813351975;0.5365853658536586;1.0;-0.46808510638297873;https://www.pisos.com/comprar/duplex-chamartin_prosperidad28043-45021236287_102100/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4749042771066457
0.16071428571428573;0.3333333333333333;0.0;-0.25;-0.5;-0.7776940467219291;-0.2289156626506024;0.25;1.1829593247939154;0.3333333333333333;0.0;-0.20408887956609031;0.3;0.21054947513088568;-0.5115229270610596;0.0;0.8113207547169812;0.3029045643153527;0.0;0.0;0.0;0.9696969696969697;-0.5;0.6240630300377523;-0.625;-0.2682926829268293;0.07689834049471733;0.9115693813351975;-0.3048780487804878;0.5;-0.46808510638297873;https://www.pisos.com/comprar/atico-chamartin_prosperidad28002-42525766988_108900/;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-0.10685346234899529
-0.5535714285714286;-0.3333333333333333;0.5142857142857133;1.625;-0.5;-0.33157498116051254;1.5783132530120483;-0.75;-0.5508119197677104;-1.0;0.0;0.38155509274519794;-0.65;-0.627448464200145;-0.9540270848182466;0.0;0.7075471698113207;-0.5601659751037344;0.0;-1.0;0.0;-0.30303030303030304;-0.5;-0.8243147124801663;0.8333333333333334;0.024390243902439025;-0.8521018190095009;-0.42304555516719095;-0.47560975609756095;0.0;0.27092198581560284;https://www.pisosmadrid.com.es/propiedad/4016632-piso-en-venta-en-madrid;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-0.3928645632364727
0.0;-1.0;0.5999999999999998;0.75;1.5;0.0;0.7349397590361446;-1.25;-0.6560992050201757;-1.0;6.0;0.8027066914386743;0.55;-0.5969879155931216;0.16239011641720125;0.0;1.0471698113207548;1.6141078838174274;0.0;0.0;0.0;7.0;0.0;1.1206981452098266;1.5;1.951219512195122;-0.8305928762665753;-0.7966911336362578;-0.9024390243902439;-1.0;-0.7900709219858156;https://www.pisos.com/comprar/estudio-san_diego28053-46718831399_525207/;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.4499718025585468
1.3214285714285714;0.0;-1.3142857142857145;-0.75;0.5;0.20346646571213262;-0.6626506024096386;0.25;0.0;0.0;0.0;-0.1972933085613257;0.45;0.1846926659240313;1.1183178902352102;0.0;0.0;-0.7759336099585062;0.0;-1.0;0.0;-0.06060606060606061;-0.5;-0.9004212945231712;-0.16666666666666666;0.0;0.3448896175700925;0.0;0.04878048780487805;1.0;0.0;https://www.pisos.com/comprar/piso-sol_barrio28014-34200247483_100500/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3787361609925499
-0.10714285714285714;0.0;0.5999999999999998;0.75;-0.5;-0.5199698568198945;0.7228915662650602;-1.25;-0.624068088290223;-1.0;0.0;0.8027066914386743;0.55;-0.6002709302676498;0.16239011641720125;0.0;1.0471698113207548;0.38589211618257263;0.0;0.0;0.0;4.878787878787879;-1.0;0.5897029052908026;1.5;1.951219512195122;-0.9591915765097199;-0.7966911336362578;-0.34146341463414637;-1.0;-0.7900709219858156;https://www.indomio.es/anuncios/96762475/;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-0.4250393280104479
-0.22321428571428573;0.3333333333333333;0.5999999999999998;0.5;-0.5;-0.14468726450640554;0.5421686746987951;-0.75;-0.5717981908675506;-1.0;0.0;0.8043263612118307;0.9;-0.5660863135658881;0.4851508671893561;0.0;0.8962264150943396;0.8672199170124482;0.0;0.0;0.0;3.090909090909091;-0.5;1.342123980959676;0.3333333333333333;2.341463414634146;-0.7902126333402213;-0.6868810439240359;0.12195121951219512;0.0;0.06453900709219858;https://www.pisos.com/comprar/piso-carabanchel_buenavista28044-43341340477_101800/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-0.2920661304205871
1.75;0.6666666666666666;-0.48571428571428665;-0.375;1.0;-0.42200452147701595;-0.3493975903614458;0.0;0.7928810302432363;0.3333333333333333;0.0;-0.11470138743220161;-0.45;0.6840907457513364;0.0;0.0;-0.04716981132075472;0.6970954356846473;0.0;0.0;0.0;-0.21212121212121213;1.0;0.2656891174700443;-0.6666666666666666;-0.7804878048780488;1.2543673097663637;0.6828032156588605;0.15853658536585366;0.0;1.574822695035461;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-don-ramon-de-la-cruz-goya-salamanca-madrid-madrid-RP922024127723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.6372324953251611
