;m2_constr;cod_distrito;cod_barrio;estado;amueblado;planta;codigo_postal;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;num_personas;num_personas_hombres;total_transacciones;viv_nuevas_transacciones;lineas_metro;num_lineas_buses;renta_bruta_media_por_persona;habitantes;tamano_medio_del_hogar;tamaño_del_hogar_(nº_de_personas_en_la_vivienda);hog_con_10;hog_con_15_y_más;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;cod_barrio_group;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_Desconocido;antiguedad_Entre 10 y 30 años;antiguedad_Entre 30 y 50 años;antiguedad_Entre 5 y 10 años;antiguedad_Menos de 5 años;antiguedad_Más de 50 años;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;clasificacion_aire_Desconocido;clasificacion_aire_Eficiente;clasificacion_aire_Normal;clasificacion_aire_Sin Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_Reformada;total_estaciones;habitaciones;atrib_lujo;atrib;serv_barrio
10;-0.18072289156626506;0.5;0.4924924924924925;-0.5;1.0;0.0;1.173913043478261;0.0;0.0;0.0;0.0;0.0;1.4579526180445368;1.4963108706345305;0.28991596638655465;1.0303030303030303;-0.75;0.0;-0.5687405336129561;1.6348119378577275;0.2857142857142859;0.6389749702026222;0.9512195121951219;-0.4;0.46600385782800974;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0754716981132075;-0.3333333333333333;0.0;0.5;-0.000390205833577212
11;-0.5783132530120482;-0.625;-0.6126126126126126;1.0;0.0;0.0;-0.08695652173913043;0.0;0.0;1.0;0.0;0.0;0.4465721945614708;0.5794392523364483;1.273109243697479;0.6060606060606061;0.25;756.0;0.0;-0.10246320523303333;-1.142857142857143;1.1220500595947558;0.0;0.45;-0.21863335511291224;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.6666666666666666;-1.0;0.0;0.0
12;-0.40963855421686746;0.75;0.6966966966966966;0.5;0.0;-0.5;0.391304347826087;1.0;0.0;0.0;0.0;0.0;-0.09777315752038075;-0.09862272503689125;-0.7352941176470589;0.3333333333333333;-1.0;0.0;-0.7892927880694398;-0.05035431997819552;1.1714285714285704;-1.341835518474374;0.8292682926829268;-0.65;0.023667584229388774;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.16981132075471697;0.0;1.0;0.5;0.1041849575651156
13;0.21686746987951808;-0.625;-0.6246246246246246;-0.5;1.0;0.0;-0.5652173913043478;0.0;0.0;0.0;0.0;0.0;-0.35027630355091083;-0.28234136743728494;0.0546218487394958;-0.30303030303030304;0.25;756.0;0.0;-0.10246320523303333;-1.142857142857143;1.1220500595947558;0.0;0.45;-0.21863335511291224;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;-1.0;1.0;0.0
14;-0.46987951807228917;1.125;1.045045045045045;-0.5;0.0;-0.75;0.43478260869565216;1.0;0.0;0.0;0.0;0.0;0.046397111123269816;-0.013280865715691164;0.15126050420168066;0.48484848484848486;-0.25;0.0;-0.2673890248164978;1.271514717906787;0.19999999999999948;0.4901072705601909;0.4634146341463415;0.35;0.07145378290563847;0.0;0.0;0.0;-0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7264150943396226;-0.3333333333333333;1.0;1.0;0.21539362013462102
15;-0.0963855421686747;-0.25;-0.27627627627627627;0.5;0.0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0;-0.20200251682442413;-0.2985735366453518;-0.23109243697478993;-0.2727272727272727;0.0;0.0;0.6828032156588605;0.0;-0.3142857142857151;0.0;-0.7804878048780488;-0.45;-0.12710795961032664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.04716981132075472;0.6666666666666666;0.0;-0.5;1.7329041069163984
16;2.1927710843373496;1.25;1.2012012012012012;-0.5;0.0;-1.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0;2.437763309076982;2.73905558288244;1.5294117647058822;7.636363636363637;-1.0;0.0;0.11749970872655248;0.8975367947669667;0.7428571428571421;-0.6470798569725862;-0.12195121951219512;-0.35;1.0556089400234496;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2358490566037736;1.6666666666666667;2.0;-0.5;0.2708028485025851
17;0.1686746987951807;-0.25;-0.2882882882882883;-0.5;0.0;0.5;-0.6956521739130435;0.0;0.0;0.0;0.0;0.0;0.26568911747004437;0.16170683718642395;0.7058823529411765;-0.18181818181818182;0.0;0.0;0.6828032156588605;0.0;-0.3142857142857151;0.0;-0.7804878048780488;-0.45;-0.12710795961032664;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.04716981132075472;0.6666666666666666;1.0;-0.5;1.7329041069163984
18;2.1927710843373496;0.125;0.0960960960960961;0.5;0.0;-1.0;-0.30434782608695654;0.0;0.0;0.0;0.0;1.0;-0.2846747277999671;-0.367683226758485;0.0;0.7272727272727273;0.75;0.0;0.5769544448328089;-0.12772553829381292;-0.5142857142857146;0.10810488676996424;-0.5365853658536586;0.0;-0.38766112361108696;0.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.3490566037735849;1.6666666666666667;0.0;1.5;1.4281533508925959
19;-0.5421686746987951;-0.25;-0.25225225225225223;-0.5;0.0;0.0;-0.4782608695652174;0.0;0.0;0.0;0.0;0.0;-0.19981397384691127;-0.30755041810132827;-0.2647058823529412;-0.24242424242424243;0.0;0.0;0.6828032156588605;0.0;-0.3142857142857151;0.0;-0.7804878048780488;-0.45;-0.12710795961032664;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.04716981132075472;-0.6666666666666666;0.0;-0.5;1.7329041069163984
