,url,title,precio,dormitorios,banos,m2_constr,descripcion_extendida,referencia,tipologia,piscina,garaje,jardin,fecha_publicacion,n.visitas,calefaccion,trastero,amueblado,chimenea,videoportero,alarma,aire_acondicionado,zona,barrio,distrito,cod_distrito,cod_barrio,cod_barrio_2,codigo_Postal,web,fecha_descarga
0,https://www.pisosmadrid.com.es/propiedad/3863841-piso-en-venta-en-madrid,Piso en venta en Madrid,60.000 €,3 Dormitorio(s),1 baño,54 ,"PISO EN MADRID. ~Vivienda situada en Avenida Palomeras, en Madrid. VIVIENDA CON INCIDENCIAS: INMUEBLE SIN POSESIÓN. ~~El estado de ocupado y/o los impedimentos para que el inmueble pueda ser visitado libremente por los t...",3863841,Piso,0.0,0.0,0.0,2024-05-17,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,,,,,,,pisosmadrid,24/10/2024
1,https://www.pisosmadrid.com.es/propiedad/3865872-piso-en-venta-en-montecarmelo---el-goloso-madrid,"Piso en venta en Montecarmelo - El Goloso, Madrid",825.000 €,4 Dormitorio(s),2 Baño(s),142 ,"600<br />
Aprovecha esta oportunidad de compra de esta exclusiva vivienda de 4 espaciosos dormitorios en la mejor zona de Madrid y en comunidad privada con dos piscinas, una de ellas exclusiva para que disfruten los más ...",3865872,Piso,1.0,1.0,1.0,2024-05-18,150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Montecarmelo  El Goloso,El Goloso,Fuencarral-El Pardo,8,88,8,28049,pisosmadrid,24/10/2024
2,https://www.pisosmadrid.com.es/propiedad/3865902-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",760.000 €,5 Dormitorio(s),3 Baño(s),170 ,"104<br />
¡Increíble oportunidad de inversión en el corazón de Madrid! Este espectacular inmueble de 170 metros cuadrados se encuentra ubicado en la prestigiosa Calle Barco, a escasos metros de la Gran Vía, el epicentro ...",3865902,Piso,0.0,0.0,0.0,2024-05-18,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malasana,,centro,1,,,,pisosmadrid,24/10/2024
3,https://www.pisosmadrid.com.es/propiedad/3865903-piso-en-venta-en-pueblo-nuevo-madrid,"Piso en venta en Pueblo Nuevo, Madrid",185.000 €,1 ,1 baño,75 ,"104<br />
Excepcional local bajo tipo loft, transformado en una moderna vivienda ideal para inversión con una alta rentabilidad de alquiler. Esta propiedad se encuentra ubicada en una de las zonas más codiciadas de Madri...",3865903,Piso,0.0,0.0,0.0,2024-05-18,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pueblo Nuevo,Pueblo Nuevo,Ciudad Lineal,15,152,2,28017,pisosmadrid,24/10/2024
4,https://www.pisosmadrid.com.es/propiedad/3866311-piso-en-venta-en-villaverde-madrid,"Piso en venta en Villaverde, Madrid",86.000 €,3 Dormitorio(s),1 baño,60 ,"¡¡OPORTUNIDAD, IDEAL INVERSORES!! EL INMUEBLE SE ENCUENTRA OCUPADO por persona sin justo título. Debido al estado ocupacional del inmueble no se pueden realizar visitas al mismo.~~Vivienda exterior de tres dormitorios, s...",3866311,Piso,0.0,0.0,0.0,2024-05-19,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villaverde,,Villaverde,17,,,,pisosmadrid,24/10/2024
5,https://www.pisosmadrid.com.es/propiedad/3866604-apartamento-en-venta-en-malasana-madrid,"Apartamento en venta en Malasaña, Madrid",839.000 €,3 Dormitorio(s),3 Baño(s),110 ,"*Inmueble Reformado en Calle San Bernardo*~~Descubre este magnífico inmueble totalmente reformado, ubicado en la tercera planta de la calle San Bernardo. La propiedad cuenta con terminaciones de alta calidad y un diseño ...",3866604,Apartamento,0.0,0.0,0.0,2024-05-19,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malasana,,,,,,,pisosmadrid,24/10/2024
6,https://www.pisosmadrid.com.es/propiedad/3866605-apartamento-en-venta-en-ibiza-madrid,"Apartamento en venta en Ibiza, Madrid",1.329.000 €,3 Dormitorio(s),2 Baño(s),173 ,"Descubre este impresionante piso, completamente reformado y amueblado, ubicado en la emblemática dirección de Fernán González . Este inmueble de 188 m2 se encuentra en una segunda planta exterior, ofreciéndote vistas enc...",3866605,Apartamento,0.0,0.0,0.0,2024-05-19,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ibiza,Ibiza,Retiro,3,34,4,28009,pisosmadrid,24/10/2024
7,https://www.pisosmadrid.com.es/propiedad/3866606-apartamento-en-venta-en-fuente-del-berro-madrid,"Apartamento en venta en Fuente del Berro, Madrid",679.000 €,2 Dormitorio(s),2 Baño(s),67 ,"La propiedad en la Calle Ortega y Gasset , en Madrid, es un piso reformado que presenta una distribución moderna y funcional. Cuenta con 2 habitaciones y 2 baños, ofreciendo un espacio adecuado para una vida cómoda. El s...",3866606,Apartamento,0.0,1.0,0.0,2024-05-19,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Fuente del Berro,Fuente del Berro,Salamanca,4,43,3,28028,pisosmadrid,24/10/2024
8,https://www.pisosmadrid.com.es/propiedad/3866607-apartamento-en-venta-en-salamanca-madrid,"Apartamento en venta en Salamanca, Madrid",1.649.000 €,3 Dormitorio(s),3 Baño(s),150 ,"Descubre esta espectacular vivienda completamente reformada, lista para estrenar, ubicada en la calle Velázquez . Situada en una preciosa finca con fachada clásica y portería, este piso exterior de 162 m2 ofrece un espac...",3866607,Apartamento,0.0,0.0,0.0,2024-05-19,130.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Salamanca,lista,Salamanca,4,45,5,28006,pisosmadrid,24/10/2024
9,https://www.pisosmadrid.com.es/propiedad/3866835-piso-en-venta-en-san-diego-madrid,"Piso en venta en San Diego, Madrid",144.900 €,2 Dormitorio(s),1 baño,63 ,"El piso en la zona de Asamblea de Vallecas en Madrid destaca por su óptima distribución en 63 metros cuadrados de superficie, aprovechando al máximo cada espacio. La terraza de 4 metros cuadrados ofrece un área adicional...",3866835,Piso,0.0,0.0,0.0,2024-05-19,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,San Diego,San Diego,Puente de Vallecas,13,132,2,28053,pisosmadrid,24/10/2024
10,https://www.pisosmadrid.com.es/propiedad/3867130-piso-en-venta-en-entrevias-madrid,"Piso en venta en Entrevias, Madrid",103.000 €,3 Dormitorio(s),2 Baño(s),79 ,"Piso 3 dormitorios, 2 baños, 0 garajes, Para reformar, en Madrid, Madrid SE VENDE SIN POSESION<br/>Se trata de una Vivienda situada en un edificio de ocho alturas sobre rasante, ubicado en la calle Ronda Sur, en la ciuda...",3867130,Piso,0.0,0.0,0.0,2024-05-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Entrevias,entrevias,Puente de Vallecas,13,131,1,28053,pisosmadrid,24/10/2024
11,https://www.pisosmadrid.com.es/propiedad/3867131-piso-en-venta-en-madrid,Piso en venta en Madrid,68.800 €,3 Dormitorio(s),1 baño,60 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid inmueble sin posesion, con ocupantes, no es posible visitar se vende como inversion<br/><br/><br/><br/>Se trata de una Vivienda situada en un edifi...",3867131,Piso,0.0,0.0,0.0,2024-05-20,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,,,,,,,pisosmadrid,24/10/2024
12,https://www.pisosmadrid.com.es/propiedad/3867132-piso-en-venta-en-puente-de-vallecas-madrid,"Piso en venta en Puente de Vallecas, Madrid",78.500 €,3 Dormitorio(s),1 baño,56 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se puede...",3867132,Piso,0.0,0.0,0.0,2024-05-20,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puente de Vallecas,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
13,https://www.pisosmadrid.com.es/propiedad/3867136-piso-en-venta-en-madrid,Piso en venta en Madrid,69.000 €,3 Dormitorio(s),1 baño,59 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se puede...",3867136,Piso,0.0,0.0,0.0,2024-05-20,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
14,https://www.pisosmadrid.com.es/propiedad/3867138-piso-en-venta-en-comillas-madrid,"Piso en venta en Comillas, Madrid",80.100 €,2 Dormitorio(s),1 baño,47 ,"Piso 2 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867138,Piso,0.0,0.0,0.0,2024-05-20,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comillas,Comillas,Carabanchel,11,111,1,28019,pisosmadrid,24/10/2024
15,https://www.pisosmadrid.com.es/propiedad/3867140-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",255.000 €,2 Dormitorio(s),1 baño,40 ,"Piso 2 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Vivienda situada en un edificio de siete alturas sobre rasante, ubicado en la calle Embajadores, en la ciudad de Madrid. El edificio dispone de asc...",3867140,Piso,0.0,0.0,0.0,2024-05-20,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centro,Embajadores,Centro,1,12,2,28012,pisosmadrid,24/10/2024
16,https://www.pisosmadrid.com.es/propiedad/3867142-piso-en-venta-en-aravaca-madrid,"Piso en venta en Aravaca, Madrid",213.500 €,3 Dormitorio(s),1 baño,80 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid inmueble ocupado no es posible visitar, se vende como inversion si dese mas informacion no dude en contactar<br/><br/><br/><br/><br/>Vivienda piso ...",3867142,Piso,0.0,0.0,0.0,2024-05-20,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aravaca,Aravaca,Moncloa-Aravaca,9,97,7,28023,pisosmadrid,24/10/2024
17,https://www.pisosmadrid.com.es/propiedad/3867144-piso-en-venta-en-vicalvaro-madrid,"Piso en venta en Vicalvaro, Madrid",147.600 €,3 Dormitorio(s),1 baño,60 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867144,Piso,0.0,0.0,0.0,2024-05-20,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vicalvaro,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
18,https://www.pisosmadrid.com.es/propiedad/3867148-piso-en-venta-en-madrid,Piso en venta en Madrid,107.200 €,3 Dormitorio(s),1 baño,48 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se puede...",3867148,Piso,0.0,0.0,0.0,2024-05-20,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
19,https://www.pisosmadrid.com.es/propiedad/3867150-piso-en-venta-en-usera-madrid,"Piso en venta en Usera, Madrid",121.500 €,3 Dormitorio(s),1 baño,51 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867150,Piso,0.0,0.0,0.0,2024-05-20,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Usera,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
20,https://www.pisosmadrid.com.es/propiedad/3867152-piso-en-venta-en-entrevias-madrid,"Piso en venta en Entrevias, Madrid",89.100 €,2 Dormitorio(s),1 baño,70 ,"Piso 2 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867152,Piso,0.0,0.0,0.0,2024-05-20,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Entrevias,entrevias,Puente de Vallecas,13,131,1,28053,pisosmadrid,24/10/2024
21,https://www.pisosmadrid.com.es/propiedad/3867155-piso-en-venta-en-carabanchel-madrid,"Piso en venta en Carabanchel, Madrid",60.600 €,0 Dormitorio(s),0 Baño(s),43 ,"Piso 0 dormitorios, 0 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867155,Piso,0.0,0.0,0.0,2024-05-20,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carabanchel,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
22,https://www.pisosmadrid.com.es/propiedad/3867156-piso-en-venta-en-madrid,Piso en venta en Madrid,68.400 €,2 Dormitorio(s),1 baño,52 ,"Piso 2 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. ...",3867156,Piso,0.0,0.0,0.0,2024-05-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
23,https://www.pisosmadrid.com.es/propiedad/3867157-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",82.600 €,3 Dormitorio(s),1 baño,55 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid inmueble ocupado por tercero con titulo vencido, no es posible visitar se vende como inversion si desea mas informacion no dude en contactar <br/>c...",3867157,Piso,0.0,0.0,0.0,2024-05-20,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centro,,Centro,1,,,,pisosmadrid,24/10/2024
24,https://www.pisosmadrid.com.es/propiedad/3869787-piso-en-venta-en-vista-alegre-madrid,"Piso en venta en Vista Alegre, Madrid",419.900 €,3 Dormitorio(s),2 Baño(s),104 ,"KSA INMOBILIARIA te ofrece este excelente inmueble, reformado, que cuenta con la privilegiada orientación sureste, y se encuentra ubicado en una de las mejores áreas residenciales de Carabanchel, en la Avenida de los Pob...",3869787,Piso,1.0,0.0,1.0,2024-05-22,130.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Vista Alegre,Vista Alegre,Carabanchel,11,114,4,28025,pisosmadrid,24/10/2024
25,https://www.pisosmadrid.com.es/propiedad/3871080-piso-en-venta-en-penagrande-madrid,"Piso en venta en Peñagrande, Madrid",173.300 €,3 Dormitorio(s),1 baño,70 ,"Situado en Madrid muy cerca de ola calle Cardenal Herrera Oria, construido en 1950, este piso cuenta con una superficie aproximada de 67 m² y está distribuido en varias estancias. ~~Buenas comunicaciones, con paradas de ...",3871080,Piso,0.0,0.0,0.0,2024-05-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Penagrande,Peñagrande,Fuencarral-El Pardo,8,83,3,28035,pisosmadrid,24/10/2024
26,https://www.pisosmadrid.com.es/propiedad/3871638-piso-en-venta-en-malasana-madrid,"Piso en venta en Malasaña, Madrid",1.119.000 €,3 Dormitorio(s),3 Baño(s),136 ,"Descubra la esencia de vivir en el corazón de Madrid con este exclusivo inmueble situado en Tetuán 20, en el emblemático barrio de Sol-Centro. Este distrito, histórico y culturalmente rico, ofrece una experiencia de vida...",3871638,Piso,0.0,0.0,0.0,2024-05-23,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Malasana,Sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
27,https://www.pisosmadrid.com.es/propiedad/3872239-piso-en-venta-en-madrid,Piso en venta en Madrid,195.000 €,3 Dormitorio(s),2 Baño(s),102 ,"DP2020 vende piso en edificio residencial con ascensor, ubicado en la localidad de Madrid~Consta de una superficie de 102m² bien distribuida 3 dormitorios amplios, 2 baños, un amplio y luminoso salón-comedor con salida a...",3872239,Piso,0.0,0.0,0.0,2024-05-23,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,,,,,,,pisosmadrid,24/10/2024
28,https://www.pisosmadrid.com.es/propiedad/3872348-piso-en-venta-en-delicias-madrid,"Piso en venta en Delicias, Madrid",240.000 €,1 ,1 baño,55 ,"Inmobiliarias Encuentro vende en exclusiva magnífico apartamento recién reformado y luminoso de 50m2 estilo diáfano, con altísimas calidades y diseño con cocina amueblada con encimera de granito, electrodomésticos a estr...",3872348,Piso,,,,,,,,,,,,,,Delicias,Arganzuela,2,25,5,28045,pisosmadrid,24/10/2024
29,https://www.pisosmadrid.com.es/propiedad/3874208-piso-en-venta-en-madrid,Piso en venta en Madrid,130.000 €,2 Dormitorio(s),1 baño,59 ,"PISO EN MADRID. ~Vivienda situada en la Calle Antonio Rodríguez, en Madrid. VIVIENDA CON INCIDENCIAS: INMUEBLE SIN POSESIÓN. ~~El estado de ocupado y/o los impedimentos para que el inmueble pueda ser visitado libremente ...",3874208,Piso,0.0,0.0,0.0,2024-05-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,,,,,,,pisosmadrid,24/10/2024
30,https://www.pisosmadrid.com.es/propiedad/3874211-piso-en-venta-en-la-latina-madrid,"Piso en venta en La Latina, Madrid",424.900 €,3 Dormitorio(s),1 baño,85 ,"PISO EN MADRID. ~Vivienda situada en la Calle Cardenal Mendoza, en el Barrio de la Latina, Madrid. VIVIENDA CON INCIDENCIAS: INMUEBLE SIN POSESIÓN. ~~El estado de ocupado y/o los impedimentos para que el inmueble pueda s...",3874211,Piso,0.0,0.0,0.0,2024-05-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Latina,,Latina,10,,,,pisosmadrid,24/10/2024
31,https://www.pisosmadrid.com.es/propiedad/3874232-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",260.000 €,1 ,1 baño,51 ,"ESRIV INMOBILIARIA REAL STATE presenta magnifica vivienda RECIEN REFORMADA Y MUY LUMINOSA, ubicada en el corazón de Lavapiés, en el distrito centro de Madrid. Se trata de un elegante piso reformado, con absolutamente tod...",3874232,Piso,0.0,0.0,0.0,2024-05-24,160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Centro,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
32,https://www.pisosmadrid.com.es/propiedad/3875028-apartamento-en-venta-en-guindalera-madrid,"Apartamento en venta en Guindalera, Madrid",205.000 €,1 ,1 baño,32 ,"GAMARRA ITURREGUI Consultores Inmobiliarios se complace en presentar un encantador apartamento de 32 m² en el prestigioso Barrio de Salamanca, que ofrece acceso a dos patios privados.~~Este acogedor estudio destaca por s...",3875028,Apartamento,0.0,0.0,0.0,2024-05-25,150.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Guindalera,Guindalera,Salamanca,4,44,4,28028,pisosmadrid,24/10/2024
33,https://www.pisosmadrid.com.es/propiedad/3876241-piso-en-venta-en-atocha-madrid,"Piso en venta en Atocha, Madrid",345.000 €,4 Dormitorio(s),1 baño,93 ,"¡Oportunidad única en Atocha, Madrid Capital!~~Se vende piso en la codiciada zona de Atocha, con una superficie de 93 m². Esta propiedad, perfecta para reformar a tu gusto, cuenta con 4 habitaciones amplias y un baño. Or...",3876241,Piso,0.0,0.0,0.0,2024-05-26,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atocha,Atocha,Arganzuela,2,27,7,28045,pisosmadrid,24/10/2024
34,https://www.pisosmadrid.com.es/propiedad/3876355-apartamento-en-venta-en-salamanca-madrid,"Apartamento en venta en Salamanca, Madrid",2.350.000 €,3 Dormitorio(s),4 Baño(s),184 ,"PISO A ESTRENAR en zona PRIME con 2 PLAZAS DE GARAJE en finca~~Acabamos de completar la reforma integral de este magnífico piso, ofreciendo 3 amplios dormitorios en suite, un gran salón-cocina, aseo de cortesía y lavande...",3876355,Apartamento,0.0,1.0,0.0,2024-05-26,90.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Salamanca,cortes,Centro,1,13,3,28014,pisosmadrid,24/10/2024
35,https://www.pisosmadrid.com.es/propiedad/3876356-apartamento-en-venta-en-recoletos-madrid,"Apartamento en venta en Recoletos, Madrid",3.500.000 €,2 Dormitorio(s),2 Baño(s),214 ,"JERONIMOS~~Disponible espectacular piso de lujo en proceso de reforma en Jerónimos. ~~Ubicado en el exclusivo barrio de Jerónimos, presentamos este espectacular piso de lujo , una finca clásica de 1925. Situado en la 5ª ...",3876356,Apartamento,0.0,0.0,0.0,2024-05-26,90.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Recoletos,Recoletos,Salamanca,4,41,1,28001,pisosmadrid,24/10/2024
36,https://www.pisosmadrid.com.es/propiedad/3880461-apartamento-en-venta-en-goya-madrid,"Apartamento en venta en Goya, Madrid",1.130.000 €,3 Dormitorio(s),2 Baño(s),105 ,"V40-BF-383~House Hunting ofrece espectacular inmueble en el Barrio de Salamanca de Madrid. ~Se trata de una vivienda completamente reformada y amueblada con un gusto exquisito, lista para entrar a vivir.~Cuenta con 108m2...",3880461,Apartamento,0.0,1.0,0.0,2024-05-30,150.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Goya,Goya,Salamanca,4,42,2,28001,pisosmadrid,24/10/2024
37,https://www.pisosmadrid.com.es/propiedad/3880462-piso-en-venta-en-arg%C3%BCelles-madrid,"Piso en venta en Argüelles, Madrid",799.000 €,2 Dormitorio(s),2 Baño(s),74 ,V40-BF-384~House Hunting ofrece precioso piso en venta en Madrid zona Conde Duque. ~La vivienda se encuentra completamente reformada y lista para entrar a vivir. Tiene 74m2 y cuenta con dos dormitorios dobles con armario...,3880462,Piso,,,,,,,,,,,,,,Argüelles,Moncloa-Aravaca,9,92,2,28008,pisosmadrid,24/10/2024
38,https://www.pisosmadrid.com.es/propiedad/3882314-piso-en-venta-en-vista-alegre-madrid,"Piso en venta en Vista Alegre, Madrid",153.000 €,1 ,1 baño,97 ,"PISO EN MADRID. Vivienda situada en la Calle Manuel Galindo, en Madrid. VIVIENDA CON INCIDENCIAS: INMUEBLE SIN POSESIÓN. ~~El estado de ocupado y/o los impedimentos para que el inmueble pueda ser visitado libremente por ...",3882314,Piso,0.0,0.0,0.0,2024-05-31,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vista Alegre,Vista Alegre,Carabanchel,11,114,4,28025,pisosmadrid,24/10/2024
39,https://www.pisosmadrid.com.es/propiedad/3882325-piso-en-venta-en-legazpi-madrid,"Piso en venta en Legazpi, Madrid",619.000 €,2 Dormitorio(s),2 Baño(s),105 ,"Esriv Inmobiliaria Real Estate presenta exclusiva vivienda en urbanización!! ~Esta propiedad combina confort y lujo en una sola cara, además de una ubicación inmejorable donde encontraras múltiples opciones de bares, oci...",3882325,Piso,1.0,1.0,1.0,2024-05-31,100.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,Legazpi,Legazpi,Arganzuela,2,24,4,28045,pisosmadrid,24/10/2024
40,https://www.pisosmadrid.com.es/propiedad/3882519-piso-en-venta-en-palomeras-sureste-madrid,"Piso en venta en Palomeras Sureste, Madrid",167.000 €,2 Dormitorio(s),1 baño,70 ,"REMAX OFRECE EN EXCLUSIVA  piso exterior de 70 m2 de 2 dormitorios, luminoso, en la zona de Palomeras Sureste.~~NECESITA ACTUALIZACIÓN  AUNQUE EL ESTADO DE CONSERVACIÓN ES ÓPTIMO. ~TE AYUDAMOS CON LA FINANCIACIÓN~~El pis...",3882519,Piso,0.0,0.0,0.0,2024-05-31,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Palomeras Sureste,Palomeras Sureste,Puente de Vallecas,13,134,4,28018,pisosmadrid,24/10/2024
41,https://www.pisosmadrid.com.es/propiedad/3884770-apartamento-en-venta-en-malasana-madrid,"Apartamento en venta en Malasaña, Madrid",819.000 €,2 Dormitorio(s),2 Baño(s),91 ,"Nos complace presentar esta espectacular vivienda totalmente reformada, lista para estrenar, ubicada en una preciosa finca. Ubicada en la Representativa Preciados , ubicado en la zona centro a pocos minutos de la Puerta ...",3884770,Apartamento,0.0,0.0,0.0,2024-06-02,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Malasana,lista,Salamanca,4,45,5,28006,pisosmadrid,24/10/2024
42,https://www.pisosmadrid.com.es/propiedad/3885351-piso-en-venta-en-puente-de-vallecas-madrid,"Piso en venta en Puente de Vallecas, Madrid",69.500 €,3 Dormitorio(s),1 baño,50 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Inmueble sin Posesión, OCUPADO NO ES POSIBLE VISITAR<br/><br/>Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubica...",3885351,Piso,0.0,0.0,0.0,2024-06-03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puente de Vallecas,,Puente de Vallecas,13,,,,pisosmadrid,24/10/2024
43,https://www.pisosmadrid.com.es/propiedad/3885353-piso-en-venta-en-puente-de-vallecas-madrid,"Piso en venta en Puente de Vallecas, Madrid",78.700 €,0 Dormitorio(s),0 Baño(s),52 ,"Piso 0 dormitorios, 0 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se puede...",3885353,Piso,0.0,0.0,0.0,2024-06-03,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Puente de Vallecas,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
44,https://www.pisosmadrid.com.es/propiedad/3885356-piso-en-venta-en-ciudad-de-los-angeles-madrid,"Piso en venta en Ciudad de los Angeles, Madrid",81.600 €,3 Dormitorio(s),1 baño,75 ,"Piso 3 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid INMUEBLE SIN POSESION NO ES POSIBLE VISITAR, SE VENDE EN SUS CONDICIONES ACTUALES<br/><br/><br/><br/>Se trata de una Vivienda situada en un edifici...",3885356,Piso,0.0,0.0,0.0,2024-06-03,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciudad de los Angeles,los angeles,Villaverde,17,174,4,28021,pisosmadrid,24/10/2024
45,https://www.pisosmadrid.com.es/propiedad/3885357-piso-en-venta-en-pavones-madrid,"Piso en venta en Pavones, Madrid",81.900 €,0 Dormitorio(s),0 Baño(s),58 ,"Piso 0 dormitorios, 0 baños, 0 garajes, Para reformar, en Madrid, Madrid inmueble sin posesion ocupado, no es posible visitar se vende en sus condiciones<br/>Se trata de una Vivienda situada en un edificio de seis altura...",3885357,Piso,0.0,0.0,0.0,2024-06-03,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pavones,Pavones,Moratalaz,14,141,1,28030,pisosmadrid,24/10/2024
46,https://www.pisosmadrid.com.es/propiedad/3885358-piso-en-venta-en-centro-madrid,"Piso en venta en Centro, Madrid",450.000 €,1 ,1 baño,50 ,"Piso 1 dormitorios, 1 baños, 0 garajes, Para reformar, en Madrid, Madrid Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se puede...",3885358,Piso,0.0,0.0,0.0,2024-06-03,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Centro,sol,Centro,1,16,6,28013,pisosmadrid,24/10/2024
