target,m2_constr,cod_barrio,amueblado,codigo_postal,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,renta_bruta_media_por_persona,habitantes,tamano_medio_del_hogar,hog_con_10,ins_comunitaria,eficiencia_carpinteria,cod_barrio_group,tipologia_Atico,tipologia_Casa,tipologia_Chalet,tipologia_Estudio,tipologia_Piso,ant_5_10,tipo_inmueble_Desconocido,tipo_inmueble_económico,tipo_inmueble_lujo,tipo_inmueble_medio,clasificacion_aire_Normal,tipo_suelo_Gres,total_estaciones,habitaciones,atrib_lujo,atrib,serv_barrio
0.0028146353645760944,0.011393515099335127,0.8382353174524224,0.0,0.5555555651234567,0.32942535886341595,0.17843489014152855,0.003952568486853408,0.0,0.1361342169097562,0.3222145626454135,0.746987975939904,0.17647060596885855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06441718633219137,0.07142857326530619,0.14285714285714285,0.23076923076923078,0.0
0.0751909958060808,0.03439965057072231,0.3137254945040369,0.0,0.03703702619341559,0.37808273144326704,0.49024149957106017,0.10671937197112906,1.0,0.8041194725071374,0.41909653921035006,0.26506025102337044,0.13235294693987903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09202454725808248,0.17857143852040852,0.14285714285714285,0.15384615384615385,0.8983205546880377
0.014626055790718509,0.01665206055777565,0.9558823667027105,0.0,0.6666666738425926,0.23354650728803314,0.8964957497085487,1.0,0.25,0.21872867677332997,0.5267977782074881,0.7710843581797066,0.30147060762694683,0.0,0.0,0.49999999250000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43558282667394316,0.1071428609693879,0.5714285714285714,0.3076923076923077,0.5212863075918613
0.008092078286545982,0.01884312101391085,0.5686274521770474,0.0,0.740740713312757,0.2406371307084209,0.007652864843626317,0.003952568486853408,0.125,0.00433089694062222,0.440351330081972,0.9759036388445346,0.5441176741025093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1503067529346229,0.1071428609693879,0.2857142857142857,0.38461538461538464,0.45658119474276193
0.04699437151832598,0.022348817652798156,0.024509794467993007,1.0,0.22222222174382714,0.09684104742575103,0.15773404316249023,0.017786561060405565,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.17857143852040852,0.14285714285714285,0.6153846153846154,0.4218200960834764
0.008293125144829156,0.008983348915837944,0.2696078449322376,0.0,0.7037037000360082,0.3563371634481526,0.3466293245784042,0.06719367731998625,0.625,0.32519437346222946,0.5211026884153106,0.42168676299172575,0.4926470869755629,0.0,0.0,0.24999997375000016,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1073619663818735,0.03571428341836727,0.14285714285714285,0.15384615384615385,0.5651608037669749
0.006533976643698012,0.02410166638142236,0.00980392755190318,0.0,0.2407407434516461,0.13609853163074467,0.23148082457440114,0.0,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.1428571486734696,0.0,0.07692307692307693,0.4218200960834764
0.04000804428365997,0.015556530193314533,0.1470588197001153,0.0,0.0,0.20460668397544488,0.31299043399592674,0.01581027642567451,0.625,0.866082388864752,0.45418425841220555,0.3493976036217156,0.05882354537197268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19018405176077374,0.03571428341836727,0.14285714285714285,0.15384615384615385,1.0
0.013874648573496618,0.02278702983495421,0.5539215811923299,0.0,0.4629629565843621,0.3140006602057125,0.17325968378545986,0.04150197661196081,0.125,0.00433089694062222,0.440351330081972,0.9759036388445346,0.5441176741025093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1503067529346229,0.1428571486734696,0.14285714285714285,0.15384615384615385,0.45658119474276193
0.1958182632085886,0.08106924005951777,0.1960784330478662,1.0,0.018518513096707767,0.2316961294039992,0.23665603093046983,0.011857707090995014,0.75,1.0,0.4499445312823859,0.554216888503411,0.21323530675281172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4693251617524179,0.35714286632653097,0.2857142857142857,0.23076923076923078,0.2499674774840027
0.024175714657275787,0.020376863378669993,0.16176470289071507,0.0,0.5,0.5971815368475386,0.7166570901931368,0.14031620900068742,0.625,0.866082388864752,0.45418425841220555,0.3493976036217156,0.05882354537197268,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19018405176077374,0.03571428341836727,0.14285714285714285,0.5384615384615385,1.0
0.03196622545293918,0.017966696849642572,0.11274510581747413,0.1,0.1481481478292181,0.2941350724828873,0.33110368395543455,0.0,0.375,0.6834674613963727,0.32416596177895585,0.4819277291334009,0.051470599185770155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.009202457977341871,0.1071428609693879,0.14285714285714285,0.23846153846153847,0.16273925171963005
0.036690794139680856,0.015994742375470584,0.00980392755190318,0.0,0.2407407434516461,0.13609853163074467,0.23148082457440114,0.0,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20552147478640512,0.03571428341836727,0.14285714285714285,0.23076923076923078,0.4218200960834764
0.03447929332663269,0.023882560381273347,0.1470588197001153,0.0,0.0,0.20460668397544488,0.31299043399592674,0.01581027642567451,0.625,0.866082388864752,0.45418425841220555,0.3493976036217156,0.05882354537197268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19018405176077374,0.1071428609693879,0.14285714285714285,0.15384615384615385,1.0
0.01236424475384888,0.021253287652053084,0.5637254965383507,0.0,0.4629629565843621,0.18888593113314728,0.17067207752817357,0.017786561060405565,0.125,0.00433089694062222,0.440351330081972,0.9759036388445346,0.5441176741025093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1503067529346229,0.1428571486734696,0.14285714285714285,0.15384615384615385,0.45658119474276193
0.030408123379853956,0.025197196382167435,0.0,0.0,0.22222222174382714,0.32387424360898176,0.3323974870840777,0.06521739144612476,0.75,0.46637566030182537,0.42603640058360875,0.0,0.2941176665657444,0.0,0.0,0.74999999625,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20552147478640512,0.1428571486734696,0.42857142857142855,0.23076923076923078,0.4218200960834764
0.018646964775841646,0.035714286935332434,0.8970588013912915,0.0,0.5740740782201645,0.1692275904301502,0.0,0.002110672178501461,0.0,0.1657345332455918,0.16452572276756033,0.8433735133328493,0.1470588332828722,0.0,0.0,0.49999999250000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571486734696,0.5714285714285714,0.6153846153846154,0.060929587350060266
0.008745476596271668,0.016213848557477623,0.9460784391508075,0.0,0.6666666738425926,0.3513041524861459,0.3052276152240679,0.021739130329867674,0.25,0.21872867677332997,0.5267977782074881,0.7710843581797066,0.30147060762694683,0.0,0.0,0.24999997375000016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43558282667394316,0.1071428609693879,0.14285714285714285,0.15384615384615385,0.5212863075918613
