hog_con_10;total_transacciones;habitaciones;cod_barrio;renta_bruta_media_por_persona;codigo_postal;cod_distrito;viv_nuevas_transacciones;tamano_medio_del_hogar;lineas_metro;m2_areasverdes;total_estaciones;estado;energia;atrib;planta;ins_comunitaria;num_personas;tam_hogar;atrib_lujo;habitantes;serv_barrio;m2_por_hab;m2_constr;pm_tlogia_distrito;hog_con_15_y_más;amueblado;eficiencia_carpinteria;precio_mean_b;cod_barrio_frecuency;url;certificado_energetico;orientacion_este;orientacion_oeste;orientacion_sur;orientacion_norte;tipologia_Atico;tipologia_Casa;tipologia_Chalet;tipologia_Duplex;tipologia_Estudio;tipologia_Piso;antiguedad_10_30;antiguedad_30_50;antiguedad_5_10;antiguedad_Desconocido;antiguedad_mas_50;antiguedad_menos_5;tipo_inmueble_Desconocido;tipo_inmueble_económico;tipo_inmueble_lujo;tipo_inmueble_medio;tipo_inmueble_señorial;aire_Desconocido;aire_Eficiente;aire_Normal;aire_Sin_Aire;tipo_suelo_Baldosa;tipo_suelo_Desconocido;tipo_suelo_Gres;tipo_suelo_Madera;tipo_suelo_Otros;tipo_suelo_Piedra;tipo_suelo_Radiante;grupo_cocina_Abierta;grupo_cocina_Amueblada;grupo_cocina_Desconocido;grupo_cocina_Equipada;grupo_cocina_Independiente;grupo_cocina_Isla;grupo_cocina_No_amueblada;grupo_cocina_Reformada;grupo_cocina_Sin_reforma;target
-0.7804878;0.69709545;0.33333334;-0.28915662;0.6828032;-0.6666667;-0.25;-0.22727273;-0.4857143;0.0;-0.11470139;-0.047169812;2.0;0;-0.5;-0.6666667;0;0.2667399;0.0;0;0.0;1.7928946;1.0586735;0.93292683;0.80409455;-0.45;0.0;0;0.63643306;1.7394366;https://www.pisos.com/comprar/piso-goya28001-45850185193_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.5760156
0.24390244;-1.186722;0.33333334;0.18072289;0.10299429;1.2916666;0.25;-0.34848484;0.62857145;-0.75;1.74159;2.4433963;-0.5;0;-0.5;0.6666667;0;-1.1645153;-0.09717272;0;1.7501533;-1.0415826;0.5408163;0.5792683;-0.38372678;0.45;0.0;0;0.18924661;0.64084506;https://www.pisos.com/comprar/piso-mirasierra_arroyo_del_fresno28034-37555088282_108500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.34996647
-0.80487806;-0.77178425;0.6666667;-0.36144578;0.37084934;-0.33333334;-0.375;-0.34848484;-0.17142858;-0.5;0.7051017;-0.6037736;-0.5;0;-0.5;0.6666667;0;-0.5233727;-1.0171062;0;-0.47328973;-0.8033912;-0.41454083;0.15243903;0.46076757;-1.3;0.0;0;0.029058019;-0.47887325;https://www.pisos.com/comprar/piso-nino_jesus28009-45089333003_109100/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.059494298
0.85365856;-1.2489626;-0.33333334;1.313253;-0.78212744;0.16666667;1.375;-0.3181818;1.0571429;-1.25;0.16817597;-0.0754717;-0.5;0;-0.5;0.0;0;0.56061524;-1.2748872;-1;0.22717361;-1.1542188;0.22534014;-0.2621951;-0.64213246;-0.55;0.0;0;-0.5845808;-0.24647887;https://www.pisosmadrid.com.es/propiedad/4063638-piso-en-venta-en-los-rosales-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.38962933
0.0;-0.21576764;0.6666667;-0.6626506;0.0;-0.16666667;-0.625;0.6515151;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;0.0;0.0;0;-0.06152156;1.1183178;0;-0.10246321;0.0;-0.20620748;0.32317072;0.0;0.45;0.0;0;0.065477945;0.8802817;https://www.pisos.com/comprar/piso-centro_palacio28013-25070117959_102100/;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.46778852
0.024390243;0.041493777;-0.33333334;1.6987952;-0.42304555;0.8333333;1.75;-0.25757575;0.51428574;-0.75;0.38155508;0.7075472;-0.5;2;-0.5;-1.3333334;0;0.24421862;-0.95402706;1;0.26432613;0.30843762;-0.667517;-0.6280488;-0.56386876;-0.65;0.0;0;-0.43237808;-0.18309858;https://www.pisos.com/comprar/piso-san_blas_canillejas28022-48386727282_100500/;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.36863133
0.9512195;0.28630707;-0.33333334;0.4939759;-0.56874055;1.125;0.5;0.9848485;0.114285715;-0.75;0.42052007;1.0754716;-0.5;0;0.5;0.0;0;1.4637188;0.6368496;0;1.634812;-0.00040371416;0.40391156;-0.18902439;-0.56716824;-0.4;1.0;0;-0.5371173;-0.26056337;https://www.pisosmadrid.com.es/propiedad/4050424-piso-en-venta-en-aguilas-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.33130157
0.024390243;0.19917013;-0.33333334;1.626506;-0.42304555;0.8333333;1.75;-0.07575758;0.51428574;-0.75;0.38155508;0.7075472;-0.5;0;1.0;-0.6666667;0;0.22762977;-0.95402706;0;0.26432613;0.30843762;-0.667517;-0.6280488;-0.56386876;-0.65;0.0;0;-0.43072748;-0.0070422534;https://www.indomio.es/anuncios/96535937/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;-0.38029805
1.9512196;-0.008298756;0.0;0.8313253;-0.7966911;0.041666668;0.875;1.3484849;0.6;-1.25;0.8027067;1.0471698;0.5;0;-0.5;-0.6666667;0;0.22631146;0.16239011;0;1.6336366;-0.89947516;-0.70471936;-0.45731708;-0.6354348;0.55;0.0;0;-0.57505876;-0.23239437;https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo28038-45853582010_100200/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.37796378
0.0;-0.5394191;0.0;-0.6385542;0.0;-0.125;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;2.0;0;-0.5;-0.6666667;0;-0.7583082;1.1183178;-1;-0.10246321;0.0;0.1434949;0.0060975607;0.0;0.45;0.0;0;0.18511757;0.35915494;https://www.pisos.com/comprar/piso-cortes_huertas28013-34241854271_362300/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.4782875
0.6585366;-0.029045643;0.0;-0.024096385;-0.24117441;0.5;0.0;1.3484849;-0.31428573;0.0;-0.13859339;-0.3018868;0.5;0;-0.5;1.3333334;0;-0.08591046;0.14861012;0;0.24359499;0.4444893;-0.10204082;-0.12804878;-0.2786641;-0.55;0.0;0;-0.22758959;-0.33802816;https://www.pisos.com/comprar/piso-tetuan_almenara28029-46716044171_100200/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.103823386
-0.2682927;-0.51452285;0.0;-0.13253012;0.91156936;-0.041666668;-0.125;0.43939394;0.0;0.25;-0.20408888;0.8113208;0.0;0;0.0;0.6666667;0;-0.008514144;-0.51152295;1;-0.015433361;-0.5329027;-0.50382656;-0.34756097;0.24914116;0.3;0.0;0;0.6408786;0.049295776;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-guatemala-nueva-espana-chamartin-madrid-madrid-RP239201846712;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.15048558
0.24390244;-1.1618258;2.0;0.19277108;0.10299429;0.75;0.25;-0.28787878;0.62857145;-0.75;1.74159;2.4433963;-0.5;0;0.0;-1.3333334;0;-1.1651195;-0.09717272;1;1.7501533;-1.0415826;4.505102;7.77439;1.2099574;0.45;1.0;0;1.1255237;-0.5633803;https://www.pisosmadrid.com.es/propiedad/3916524-chalet-en-venta-en-fuentelarreina-madrid;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.815801
0.6585366;0.43983403;0.33333334;-0.04819277;-0.24117441;0.125;0.0;0.25757575;-0.31428573;0.0;-0.13859339;-0.3018868;0.0;0;0.0;0.6666667;0;0.5565504;0.14861012;0;0.24359499;0.4444893;-0.08418367;0.15243903;-0.2786641;-0.55;0.0;0;-0.13687372;0.049295776;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-basilica-cuatro-caminos-tetuan-madrid-madrid-RP2332024130986;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.22281198
0.0;-0.7759336;0.0;-0.60240966;0.0;-0.16666667;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;-0.5;2;1.5;-0.6666667;0;-0.9039824;1.1183178;0;-0.10246321;0.0;0.25510204;0.067073174;0.0;0.45;1.0;0;0.110322595;1.2535211;https://www.pisos.com/comprar/piso-sol_barrio28012-38355319302_108900/;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.3149698
-0.2682927;-0.5228216;1.6666666;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;0.5;0;-0.5;2.6666667;0;-0.40357044;-0.51152295;2;-0.015433361;-0.5329027;0.56264174;2.0304878;0.24914116;0.3;0.0;0;1.148182;0.16901408;https://www.indomio.es/anuncios/93668183/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.1242964
-0.41463414;-0.8340249;0.0;0.3253012;0.55703133;0.9583333;0.375;-0.10606061;0.37142858;0.0;14.544658;1.5;1.5;0;2.0;-0.6666667;0;-0.45355672;-1.188287;0;-0.40789384;-0.6939847;0.07653061;-0.030487806;-0.118689835;1.0;1.0;6;0.6108267;-0.19014084;https://www.pisos.com/comprar/piso-ciudad_universitaria28040-47511177767_513176/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0.26947418
-0.63414633;-0.26556018;0.33333334;-0.4939759;0.023360131;1.1666666;-0.5;0.1969697;-0.4;-0.5;0.045830213;-0.10377359;-0.5;0;-0.5;1.3333334;0;0.21719308;-0.19838442;1;0.12949714;0.18611224;0.16581632;0.32317072;-0.42357355;-1.3;0.0;0;-0.3825742;-0.21830986;https://www.pisos.com/comprar/piso-arganzuela_delicias-46669967731_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.22864476
0.6585366;-0.33195022;-0.6666667;-0.060240965;-0.24117441;0.9166667;0.0;-0.1969697;-0.31428573;0.0;-0.13859339;-0.3018868;-0.5;0;-0.45;-0.6666667;0;0.26003847;0.14861012;0;0.24359499;0.4444893;-0.36989796;-0.7378049;-0.2786641;-0.55;0.1;0;-0.26771718;-0.18309858;https://www.indomio.es/anuncios/96693989/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.29163873
0.0;-0.7759336;0.0;-0.60240966;0.0;-0.16666667;-0.625;-0.07575758;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;0.0;1.3333334;0;-0.9039824;1.1183178;-1;-0.10246321;0.0;-0.25829083;-0.21341464;0.0;0.45;1.0;0;0.110322595;1.2535211;https://www.pisosmadrid.com.es/propiedad/4057896-piso-en-venta-en-sol-madrid;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.44329086
-0.7804878;-0.2780083;0.6666667;-0.30120483;0.6828032;-0.6666667;-0.25;-0.10606061;-0.4857143;0.0;-0.11470139;-0.047169812;0.5;0;0.0;-0.6666667;0;-0.5040923;0.0;1;0.0;1.7928946;0.16581632;0.6280488;0.80409455;-0.45;0.0;0;1.6328065;1.2323943;https://www.pisos.com/comprar/piso-recoletos28001-38429992068_100500/;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.1677214
-0.2682927;0.004149378;4.3333335;-0.14457831;0.91156936;-0.041666668;-0.125;0.015151516;0.0;0.25;-0.20408888;0.8113208;0.5;2;1.5;0.6666667;0;0.37621534;-0.51152295;0;-0.015433361;-0.5329027;-0.49069628;2.457317;0.24914116;0.3;0.0;0;0.6638063;0.1056338;https://www.pisos.com/comprar/piso-chamartin_hispanoamerica28036-44174087083_526913/;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1.8909855
0.0;0.05394191;0.6666667;-0.62650603;0.0;-0.5416667;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;1.5;0;2.0;1.3333334;0;-0.35166162;1.1183178;3;-0.10246321;0.0;0.6122449;0.99390244;0.0;0.45;1.0;6;0.5366335;0.75352114;https://www.pisos.com/comprar/piso-justicia_chueca28004-47575201223_149200/;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1.0160693
-0.4878049;0.5394191;0.33333334;1.5060241;-0.51357335;0.625;1.625;3.3181818;0.6857143;-1.25;0.43239638;-0.6320755;0.5;0;-0.5;-1.3333334;0;0.59862673;-2.0383701;0;-1.0544086;-1.1190957;1.1479592;0.99390244;-0.30657017;-1.25;0.0;0;-0.54885876;-0.41549295;https://www.pisos.com/comprar/chalet-vicalvaro_ambroz28032-39187723578_103800/;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.039662864
-0.2682927;-0.51452285;1.3333334;-0.13253012;0.91156936;-0.041666668;-0.125;0.43939394;0.0;0.25;-0.20408888;0.8113208;-0.5;0;1.5;0.6666667;0;-0.008514144;-0.51152295;0;-0.015433361;-0.5329027;1.2818878;2.457317;0.24914116;0.3;0.0;0;0.6408786;0.049295776;https://www.indomio.es/anuncios/95735329/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.8909855
0.9512195;0.8672199;-0.33333334;0.45783132;-0.56874055;1.25;0.5;0.34848484;0.114285715;-0.75;0.42052007;1.0754716;1.0;0;0.0;0.0;0;2.3052459;0.6368496;1;1.634812;-0.00040371416;0.13605443;-0.2987805;-0.56716824;-0.4;0.0;0;-0.5142956;0.13380282;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-camarena-aluche-latina-madrid-madrid-RP272023116052;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.37913033
0.0;1.2572614;1.0;-0.61445785;0.0;-0.083333336;-0.625;0.56060606;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;-0.5;0.0;0;0.44833836;1.1183178;-1;-0.10246321;0.0;1.0841837;1.8109756;0.0;0.45;0.0;0;0.0;1.6830986;https://www.pisos.com/comprar/apartamento-universidad_malasana28015-45088393605_106700/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.4185307
0.0;-0.21576764;-0.6666667;-0.6626506;0.0;-0.16666667;-0.625;0.6515151;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;0.5;-0.6666667;0;-0.06152156;1.1183178;-1;-0.10246321;0.0;0.88010204;-0.39634147;0.0;0.45;1.0;0;0.065477945;0.8802817;https://www.pisos.com/comprar/piso-centro_palacio28005-36715674346_109300/;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.12132171
0.85365856;-1.2406639;-0.6666667;1.2650602;-0.78212744;0.16666667;1.375;-0.34848484;1.0571429;-1.25;0.16817597;-0.0754717;-0.5;0;-1.0;-0.6666667;0;1.2741555;-1.2748872;0;0.22717361;-1.1542188;2.4426022;0.030487806;-0.64213246;-0.55;0.0;0;-0.53972137;-0.112676054;https://www.indomio.es/anuncios/96762489/;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.3487999
0.85365856;0.024896266;0.33333334;1.2771084;-0.78212744;0.16666667;1.375;1.9242424;1.0571429;-1.25;0.16817597;-0.0754717;1.0;0;0.0;2.0;1;-0.40379018;-1.2748872;0;0.22717361;-1.1542188;-0.69132656;-0.2621951;-0.64213246;-0.55;0.0;0;-0.64138937;-0.31690142;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-moncada-san-cristobal-villaverde-madrid-madrid-RP2842024128434;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.40421125
0.0;0.05394191;0.33333334;-0.62650603;0.0;-0.5416667;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;0.5;0;0.5;0.0;0;-0.35166162;1.1183178;-1;-0.10246321;0.0;1.3086735;1.1036586;0.0;0.45;0.0;0;0.5366335;0.75352114;https://www.pisos.com/comprar/piso-justicia_chueca28004-47510398029_100500/;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.1910526
0.8292683;-1.2572614;-0.6666667;0.73493975;-0.7892928;1.0;0.75;-0.28787878;1.0;-1.0;0.021357616;-0.16981132;0.5;0;-0.5;-0.33333334;0;-0.37039274;-1.3373723;0;-0.05035432;0.107791685;-0.057397958;-0.652439;-0.555297;-0.65;0.0;0;-0.54743814;-0.48591548;https://www.indomio.es/anuncios/95897611/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.37143108
0.9512195;0.8672199;0.0;0.45783132;-0.56874055;1.25;0.5;0.34848484;0.114285715;-0.75;0.42052007;1.0754716;0.5;0;2.0;-1.3333334;0;2.3052459;0.6368496;1;1.634812;-0.00040371416;-0.7270408;-0.4695122;-0.56716824;-0.4;0.0;0;-0.5142956;0.13380282;https://www.pisos.com/comprar/piso-latina_aluche28047-45901960530_100500/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.4012949
-0.2682927;-0.5228216;0.0;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;-0.5;0;-0.5;0.6666667;0;-0.40357044;-0.51152295;0;-0.015433361;-0.5329027;1.817602;0.9207317;0.24914116;0.3;0.0;0;1.148182;0.16901408;https://www.pisos.com/comprar/piso-chamartin_el_viso28036-45834936589_101800/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.8410861
-0.7804878;-0.22821577;1.0;-0.27710843;0.6828032;0.45833334;-0.25;-0.3181818;-0.4857143;0.0;-0.11470139;-0.047169812;1.0;0;0.0;3.3333333;2;-0.20280142;0.0;1;0.0;1.7928946;0.22959183;0.99390244;1.1724856;-0.45;0.0;0;-0.06697249;-0.07746479;https://www.redpiso.es/inmueble/atico-en-venta-en-calle-doctor-esquerdo-fuente-del-berro-salamanca-madrid-madrid-RP1242024124167;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.5786112
-0.63414633;0.09128631;0.0;-0.48192772;0.023360131;1.1666666;-0.5;0.3181818;-0.4;-0.5;0.045830213;-0.10377359;-0.5;0;-0.5;0.6666667;0;0.026146663;-0.19838442;0;0.12949714;0.18611224;-0.3922194;-0.28658536;-0.42357355;-1.3;0.0;0;-0.37625027;-0.40140846;https://www.pisos.com/comprar/piso-palos_de_moguer28012-46738506849_105100/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.12598793
-0.5365854;0.0;0.6666667;0.09638554;0.5769544;-0.29166666;0.125;0.6818182;-0.6857143;0.75;-0.3498232;-0.3490566;0.5;0;-0.5;0.6666667;0;-0.2858006;0.107745305;0;-0.12772554;1.4775939;0.31462586;0.75;0.4656844;0.0;0.0;0;1.513023;0.34507042;https://www.pisos.com/comprar/piso-chamberi_almagro28010-45884615091_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.7743299
-0.2682927;-0.5228216;0.6666667;-0.18072289;0.91156936;-0.625;-0.125;-0.16666667;0.0;0.25;-0.20408888;0.8113208;0.0;0;0.0;-0.6666667;0;-0.40357044;-0.51152295;1;-0.015433361;-0.5329027;7.0110545;6.237805;0.24914116;0.3;0.0;0;1.148182;0.16901408;https://www.indomio.es/anuncios/96660819/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.3576074
0.9512195;0.35684648;-1.0;0.44578314;-0.56874055;1.25;0.5;1.560606;0.114285715;-0.75;0.42052007;1.0754716;-0.5;0;-0.5;-0.6666667;0;0.6661906;0.6368496;0;1.634812;-0.00040371416;0.88010204;-0.7987805;-0.6626416;-0.4;0.0;0;-0.55987966;-0.30985916;https://www.pisos.com/comprar/estudio-lucero28047-45097162606_104700/;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.38962933
0.0;0.05394191;0.6666667;-0.62650603;0.0;-0.5416667;-0.625;-0.34848484;-1.3142858;0.25;-0.19729331;0.0;-0.5;0;1.5;0.0;0;-0.35166162;1.1183178;-1;-0.10246321;0.0;-0.68239796;-0.067073174;0.0;0.45;1.0;0;0.5366335;0.75352114;https://www.pisos.com/comprar/piso-justicia_chueca28004-38410827664_101800/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.69993293
0.46341464;-0.6514523;0.33333334;1.120482;-0.26738903;0.41666666;1.125;-0.015151516;0.028571429;-0.25;0.06447964;0.7264151;-0.5;0;-0.5;0.0;0;-0.14869541;0.48847708;0;1.2715148;0.22285022;0.16581632;0.32317072;-0.4411803;0.35;0.0;0;-0.10904603;-0.45070422;https://www.pisos.com/comprar/piso-costillares-45840900107_100500/;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.25547552
-0.3902439;1.7427386;-0.33333334;1.4096385;-0.5641384;0.5833333;1.5;10.106061;0.45714286;-1.25;1.6442076;-0.43396226;1.0;0;-0.5;0.6666667;0;1.5702829;-1.469589;1;-0.48039317;-1.308034;0.017006803;-0.34756097;-0.56538403;-1.4;0.0;0;-0.4329385;-0.12676056;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-embalse-de-navacerrada-ensanche-de-vallecas-villa-de-vallecas-ensanche-y-santa-eugenia-madrid-madrid-RP2062024126470;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.29338855
-0.9756098;-0.89626557;2.0;1.7710843;0.0055341953;1.0416666;1.875;0.015151516;0.51428574;-1.0;1.0621123;-0.5471698;1.0;0;0.0;-1.3333334;0;-0.94682777;-2.3814445;0;-1.6533115;-0.7028664;0.37117347;2.128049;0.050502952;-1.6;0.0;0;-0.45707107;-0.4084507;https://www.redpiso.es/inmueble/chalet-en-venta-en-calle-doblon-casco-historico-de-barajas-barajas-madrid-madrid-RP1352023113967;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.3149698
-0.5365854;0.0;0.33333334;0.09638554;0.5769544;-0.29166666;0.125;0.6818182;-0.6857143;0.75;-0.3498232;-0.3490566;0.5;0;1.5;-0.6666667;0;-0.2858006;0.107745305;0;-0.12772554;1.4775939;0.5408163;0.5792683;0.4656844;0.0;0.0;0;1.513023;0.34507042;https://www.indomio.es/anuncios/94990677/;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1.0743971
-0.7804878;1.0165975;0.0;-0.26506025;0.6828032;0.45833334;-0.25;1.8030303;-0.4857143;0.0;-0.11470139;-0.047169812;0.0;2;-0.5;2.6666667;0;0.95265037;0.0;1;0.0;1.7928946;-0.52614796;-0.3597561;0.80409455;-0.45;0.0;0;-0.011997751;-0.11971831;https://www.pisos.com/comprar/piso-guindalera28028-47580583201_440000/;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0.012832103
0.024390243;0.19917013;-0.33333334;1.626506;-0.42304555;0.8333333;1.75;-0.07575758;0.51428574;-0.75;0.38155508;0.7075472;1.0;3;0.0;0.0;0;0.22762977;-0.95402706;0;0.26432613;0.30843762;-0.6972789;-0.6402439;-0.56386876;-0.65;0.0;0;-0.43072748;-0.0070422534;https://www.redpiso.es/inmueble/piso-en-venta-en-calle-castillo-de-manzanares-simancas-san-blas-canillejas-madrid-madrid-RP952024123920;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.40712765
